filename,width,height,class,xmin,ymin,xmax,ymax
upper_479038_jpg.rf.f78be6d50434383cf1194b9a74077c83.jpg,640,480,robot,3,1,111,158
upper_479038_jpg.rf.f78be6d50434383cf1194b9a74077c83.jpg,640,480,robot,362,0,484,242
lower_733536_jpg.rf.f710b4c7ebb4c68ae6312b5797a90a20.jpg,320,240,robot,67,0,191,220
lower_733536_jpg.rf.f710b4c7ebb4c68ae6312b5797a90a20.jpg,320,240,ball,240,89,298,146
upper_104609_jpg.rf.f5be5773e2e0cb3defe4203773c691a7.jpg,640,480,robot,226,4,414,256
upper_626790_jpg.rf.f61b8271037725c6fea187fe73017b3c.jpg,640,480,goalspot,95,193,158,231
upper_626790_jpg.rf.f61b8271037725c6fea187fe73017b3c.jpg,640,480,robot,392,2,502,116
upper_100408_jpg.rf.f6ae3d78e41a7e7faba8a4c4e0294589.jpg,640,480,robot,243,0,338,149
lower_486535_jpg.rf.f6e3109d8df35312bcf618cf69cca1a0.jpg,320,240,ball,265,1,320,41
upper_706579_jpg.rf.f6280f0cfb784126436ef0dd387761a9.jpg,640,480,robot,1,1,266,480
lower_494164_jpg.rf.f77548c5d37fe185ea57cb5ec28a5045.jpg,320,240,ball,0,0,53,45
upper_733597_jpg.rf.f71f3ebe53cb57e2874783542391dae9.jpg,640,480,robot,160,104,442,475
upper_733597_jpg.rf.f71f3ebe53cb57e2874783542391dae9.jpg,640,480,robot,381,203,475,333
upper_666967_jpg.rf.f6bfeae10d34916c2edbae7269bda791.jpg,640,480,robot,497,315,640,480
upper_666967_jpg.rf.f6bfeae10d34916c2edbae7269bda791.jpg,640,480,ball,156,359,190,394
lower_664973_jpg.rf.f66db65233218924bfd3211a9b5e26d5.jpg,320,240,robot,140,1,320,90
upper_109809_jpg.rf.f6d7b7d019d09654510d00bca7492266.jpg,640,480,robot,397,0,483,103
upper_109809_jpg.rf.f6d7b7d019d09654510d00bca7492266.jpg,640,480,ball,485,81,507,103
upper_598272_jpg.rf.f7697707cb6ea595cf0eb983ca5db841.jpg,640,480,robot,363,0,637,477
upper_598272_jpg.rf.f7697707cb6ea595cf0eb983ca5db841.jpg,640,480,robot,0,6,87,252
upper_890477_jpg.rf.f809eec80f08a6ea01e962dd5f0a55cb.jpg,640,480,goalspot,386,194,433,221
upper_890477_jpg.rf.f809eec80f08a6ea01e962dd5f0a55cb.jpg,640,480,robot,497,18,553,154
upper_890477_jpg.rf.f809eec80f08a6ea01e962dd5f0a55cb.jpg,640,480,robot,295,12,418,192
upper_843803_jpg.rf.f7ba5d9577dc45c4bc09b29d0d361cf1.jpg,640,480,robot,256,132,468,244
upper_479971_jpg.rf.f7b9fb8eac330d8a3b7b37f7b1cc5cec.jpg,640,480,robot,57,42,99,108
upper_479971_jpg.rf.f7b9fb8eac330d8a3b7b37f7b1cc5cec.jpg,640,480,robot,0,8,52,210
upper_597439_jpg.rf.f7dc12df21e1933d3406ad3cf1e96b00.jpg,640,480,robot,122,6,614,480
upper_880216_jpg.rf.f806963db996881b3c601dfbfffb155d.jpg,640,480,goalpost,600,89,616,107
upper_498660_jpg.rf.f7fa18dabb62abe399c8d25f8f8330a8.jpg,640,480,goalpost,349,39,372,81
upper_498660_jpg.rf.f7fa18dabb62abe399c8d25f8f8330a8.jpg,640,480,robot,214,0,290,67
upper_498660_jpg.rf.f7fa18dabb62abe399c8d25f8f8330a8.jpg,640,480,goalspot,242,80,264,94
upper_498660_jpg.rf.f7fa18dabb62abe399c8d25f8f8330a8.jpg,640,480,goalpost,126,21,156,63
upper_498660_jpg.rf.f7fa18dabb62abe399c8d25f8f8330a8.jpg,640,480,robot,164,0,223,76
upper_498660_jpg.rf.f7fa18dabb62abe399c8d25f8f8330a8.jpg,640,480,robot,450,0,639,366
upper_109040_jpg.rf.f7f80f3bd10c2e55e2eeb0df4e4802a9.jpg,640,480,goalpost,269,84,295,109
upper_109040_jpg.rf.f7f80f3bd10c2e55e2eeb0df4e4802a9.jpg,640,480,robot,162,0,290,202
upper_109040_jpg.rf.f7f80f3bd10c2e55e2eeb0df4e4802a9.jpg,640,480,goalspot,544,233,623,273
lower_564527_jpg.rf.f807fe7c4bccdb7f3a8e8c7e435b6f69.jpg,320,240,ball,120,112,196,188
upper_479271_jpg.rf.f82cbc51859f1912a9ce91593e8be431.jpg,640,480,goalspot,44,90,65,101
upper_479271_jpg.rf.f82cbc51859f1912a9ce91593e8be431.jpg,640,480,robot,25,1,70,79
upper_479271_jpg.rf.f82cbc51859f1912a9ce91593e8be431.jpg,640,480,robot,444,1,538,183
upper_479271_jpg.rf.f82cbc51859f1912a9ce91593e8be431.jpg,640,480,robot,149,1,267,249
upper_600904_jpg.rf.f81f1d69a2713dd0ae502a2d74610a8b.jpg,640,480,robot,1,339,64,480
upper_653741_jpg.rf.f81e2169250d4716d4e1430d0591fdb5.jpg,640,480,goalpost,565,41,582,57
upper_653741_jpg.rf.f81e2169250d4716d4e1430d0591fdb5.jpg,640,480,robot,477,0,520,80
upper_653741_jpg.rf.f81e2169250d4716d4e1430d0591fdb5.jpg,640,480,centerspot,370,125,426,152
upper_919528_jpg.rf.f822807fd10e72fe15ceefc046961338.jpg,640,480,goalpost,307,154,318,166
upper_919528_jpg.rf.f822807fd10e72fe15ceefc046961338.jpg,640,480,robot,387,125,433,165
upper_919528_jpg.rf.f822807fd10e72fe15ceefc046961338.jpg,640,480,goalpost,432,145,449,160
upper_919528_jpg.rf.f822807fd10e72fe15ceefc046961338.jpg,640,480,centerspot,323,209,347,228
lower_663340_jpg.rf.f877e51b7d6f85e3f75900e900c821af.jpg,320,240,robot,230,2,318,83
lower_663340_jpg.rf.f877e51b7d6f85e3f75900e900c821af.jpg,320,240,goalspot,0,162,52,222
upper_795230_jpg.rf.f85a79054f6527f0603d34a8e16ec61c.jpg,640,480,goalspot,65,246,96,264
upper_795230_jpg.rf.f85a79054f6527f0603d34a8e16ec61c.jpg,640,480,goalpost,246,218,268,242
upper_795230_jpg.rf.f85a79054f6527f0603d34a8e16ec61c.jpg,640,480,goalpost,384,295,416,329
upper_795230_jpg.rf.f85a79054f6527f0603d34a8e16ec61c.jpg,640,480,robot,40,110,77,201
upper_795230_jpg.rf.f85a79054f6527f0603d34a8e16ec61c.jpg,640,480,robot,279,185,326,284
upper_795230_jpg.rf.f85a79054f6527f0603d34a8e16ec61c.jpg,640,480,robot,130,171,213,321
upper_918462_jpg.rf.f8ad0dcbdb88a57c441108a4cd543875.jpg,640,480,ball,429,245,452,270
upper_918462_jpg.rf.f8ad0dcbdb88a57c441108a4cd543875.jpg,640,480,robot,447,169,503,307
upper_918462_jpg.rf.f8ad0dcbdb88a57c441108a4cd543875.jpg,640,480,robot,511,157,605,318
upper_557595_jpg.rf.f850213384339733b93e5bd8a9ecaa15.jpg,640,480,robot,271,164,617,371
upper_557595_jpg.rf.f850213384339733b93e5bd8a9ecaa15.jpg,640,480,goalpost,515,38,544,67
upper_557595_jpg.rf.f850213384339733b93e5bd8a9ecaa15.jpg,640,480,robot,289,0,350,77
upper_557595_jpg.rf.f850213384339733b93e5bd8a9ecaa15.jpg,640,480,robot,156,0,260,221
lower_935228_jpg.rf.f841d7eb80485a6c275f1b07aa1e4821.jpg,320,240,robot,272,18,320,196
lower_639853_jpg.rf.f89909ac56ea7c7acecffb3abdd342eb.jpg,320,240,ball,135,73,202,142
upper_821615_jpg.rf.f7c8710737c4a0a8a840717f22fc96a4.jpg,640,480,robot,452,280,505,360
upper_821615_jpg.rf.f7c8710737c4a0a8a840717f22fc96a4.jpg,640,480,robot,21,296,64,356
upper_821615_jpg.rf.f7c8710737c4a0a8a840717f22fc96a4.jpg,640,480,robot,402,288,432,340
upper_821615_jpg.rf.f7c8710737c4a0a8a840717f22fc96a4.jpg,640,480,ball,378,376,402,402
upper_821615_jpg.rf.f7c8710737c4a0a8a840717f22fc96a4.jpg,640,480,robot,124,277,173,404
upper_821615_jpg.rf.f7c8710737c4a0a8a840717f22fc96a4.jpg,640,480,robot,519,268,635,479
upper_687823_jpg.rf.f96edb688cce7a1b0b47d1351832152b.jpg,640,480,robot,144,108,355,479
upper_889211_jpg.rf.f8619b900cb7a5100fee1ab04399002e.jpg,640,480,goalpost,559,50,591,92
upper_889211_jpg.rf.f8619b900cb7a5100fee1ab04399002e.jpg,640,480,robot,599,0,639,131
lower_496430_jpg.rf.f9470c293917ee4df0f43e59086c08af.jpg,320,240,ball,150,0,207,44
lower_554665_jpg.rf.f8c797756c1e36dbe22d3b10ea7b696e.jpg,320,240,ball,95,53,144,104
upper_476439_jpg.rf.f8f8b5125771a8cb852084c1d1f87fe0.jpg,640,480,goalspot,315,89,334,99
upper_476439_jpg.rf.f8f8b5125771a8cb852084c1d1f87fe0.jpg,640,480,robot,304,6,344,80
upper_476439_jpg.rf.f8f8b5125771a8cb852084c1d1f87fe0.jpg,640,480,goalpost,208,54,226,73
upper_476439_jpg.rf.f8f8b5125771a8cb852084c1d1f87fe0.jpg,640,480,robot,63,1,165,164
upper_476439_jpg.rf.f8f8b5125771a8cb852084c1d1f87fe0.jpg,640,480,robot,390,3,522,250
upper_101767_jpg.rf.f86c41fb6e9002bcd74c1d77d23631a6.jpg,640,480,goalpost,421,364,524,454
upper_907401_jpg.rf.f92f56345a251bf0f94abb2363edf055.jpg,640,480,robot,263,0,397,161
upper_903237_jpg.rf.f8af9bf7d1e3c9b238b3c13ef243c32b.jpg,640,480,ball,261,26,294,61
upper_890944_jpg.rf.f8ed4f8ac078b8c6eb26e6f8d5c0635a.jpg,640,480,goalpost,275,71,301,96
upper_890944_jpg.rf.f8ed4f8ac078b8c6eb26e6f8d5c0635a.jpg,640,480,robot,111,18,162,116
upper_890944_jpg.rf.f8ed4f8ac078b8c6eb26e6f8d5c0635a.jpg,640,480,goalspot,1,176,49,202
upper_890944_jpg.rf.f8ed4f8ac078b8c6eb26e6f8d5c0635a.jpg,640,480,robot,343,9,433,188
lower_676933_jpg.rf.f7646fde336c8c0539c388e7a80947f7.jpg,320,240,ball,198,129,270,203
upper_782670_jpg.rf.f972dc9eceb3e56d7203dbaf462df7c4.jpg,640,480,robot,3,172,155,478
upper_796962_jpg.rf.f8d2e9458f6f65104ecc321db970f94c.jpg,640,480,goalpost,537,39,557,59
upper_796962_jpg.rf.f8d2e9458f6f65104ecc321db970f94c.jpg,640,480,goalspot,354,76,386,97
upper_796962_jpg.rf.f8d2e9458f6f65104ecc321db970f94c.jpg,640,480,robot,331,0,363,57
upper_796962_jpg.rf.f8d2e9458f6f65104ecc321db970f94c.jpg,640,480,robot,575,1,625,85
upper_796962_jpg.rf.f8d2e9458f6f65104ecc321db970f94c.jpg,640,480,robot,425,0,481,124
lower_747762_jpg.rf.f991c25ca013e328f36039f7dd55699d.jpg,320,240,goalpost,25,67,36,80
lower_747762_jpg.rf.f991c25ca013e328f36039f7dd55699d.jpg,320,240,robot,72,115,124,207
lower_615966_jpg.rf.f9a0fcff37d30cd8db6d7b7e53a5fa3a.jpg,320,240,robot,271,0,319,202
upper_560959_jpg.rf.f9e1db9e82325b77e63e9cf36ab8fa3b.jpg,640,480,robot,393,411,629,480
upper_560959_jpg.rf.f9e1db9e82325b77e63e9cf36ab8fa3b.jpg,640,480,goalpost,536,292,560,318
upper_560959_jpg.rf.f9e1db9e82325b77e63e9cf36ab8fa3b.jpg,640,480,goalspot,188,384,237,412
upper_560959_jpg.rf.f9e1db9e82325b77e63e9cf36ab8fa3b.jpg,640,480,robot,566,162,640,478
upper_560959_jpg.rf.f9e1db9e82325b77e63e9cf36ab8fa3b.jpg,640,480,robot,250,199,400,328
upper_560959_jpg.rf.f9e1db9e82325b77e63e9cf36ab8fa3b.jpg,640,480,goalpost,174,276,199,303
upper_797096_jpg.rf.f98a85338b5d0aac4d529c619ee0daab.jpg,640,480,goalpost,532,43,558,68
upper_797096_jpg.rf.f98a85338b5d0aac4d529c619ee0daab.jpg,640,480,goalspot,356,86,380,99
upper_797096_jpg.rf.f98a85338b5d0aac4d529c619ee0daab.jpg,640,480,robot,330,0,364,66
upper_797096_jpg.rf.f98a85338b5d0aac4d529c619ee0daab.jpg,640,480,robot,573,0,627,92
upper_797096_jpg.rf.f98a85338b5d0aac4d529c619ee0daab.jpg,640,480,robot,429,0,481,124
upper_536306_jpg.rf.f9a65235fc2d83b4008158b3766f34dc.jpg,640,480,ball,516,136,547,166
upper_536306_jpg.rf.f9a65235fc2d83b4008158b3766f34dc.jpg,640,480,robot,433,17,489,165
upper_441159_jpg.rf.f9b73637ccc8f2bd1d0341f351577db2.jpg,640,480,robot,289,51,334,144
upper_441159_jpg.rf.f9b73637ccc8f2bd1d0341f351577db2.jpg,640,480,robot,338,57,394,145
upper_441159_jpg.rf.f9b73637ccc8f2bd1d0341f351577db2.jpg,640,480,robot,35,64,78,147
upper_444257_jpg.rf.f9fd2d73fe1bb3db3946c6128277a059.jpg,640,480,robot,448,3,492,76
upper_444257_jpg.rf.f9fd2d73fe1bb3db3946c6128277a059.jpg,640,480,robot,245,5,295,106
upper_444257_jpg.rf.f9fd2d73fe1bb3db3946c6128277a059.jpg,640,480,centerspot,131,185,219,243
lower_733469_jpg.rf.fa533797846855f9124aa78f30751b8e.jpg,320,240,ball,242,102,299,156
lower_733469_jpg.rf.fa533797846855f9124aa78f30751b8e.jpg,320,240,robot,72,0,195,221
upper_485901_jpg.rf.fb3bd32f704e88dc98da1869738f21f4.jpg,640,480,ball,46,455,138,479
upper_485901_jpg.rf.fb3bd32f704e88dc98da1869738f21f4.jpg,640,480,robot,381,7,423,74
upper_485901_jpg.rf.fb3bd32f704e88dc98da1869738f21f4.jpg,640,480,robot,298,0,379,162
upper_797995_jpg.rf.f9e6a519d4615ff93084faeaa8b433c6.jpg,640,480,goalpost,533,43,558,67
upper_797995_jpg.rf.f9e6a519d4615ff93084faeaa8b433c6.jpg,640,480,goalspot,356,86,382,100
upper_797995_jpg.rf.f9e6a519d4615ff93084faeaa8b433c6.jpg,640,480,robot,325,0,363,63
upper_797995_jpg.rf.f9e6a519d4615ff93084faeaa8b433c6.jpg,640,480,robot,571,0,628,94
upper_797995_jpg.rf.f9e6a519d4615ff93084faeaa8b433c6.jpg,640,480,robot,409,0,499,125
upper_101987_jpg.rf.f9937051653fbaad95df880c40ff8f7a.jpg,640,480,goalspot,128,371,217,422
upper_101987_jpg.rf.f9937051653fbaad95df880c40ff8f7a.jpg,640,480,robot,1,40,155,296
lower_825387_jpg.rf.fa42162360ede2308a64b45b2680981d.jpg,320,240,goalspot,96,17,122,34
upper_690454_jpg.rf.fa405811a3ada3c8b79bc3cae8f1b51c.jpg,640,480,robot,457,249,486,302
upper_690454_jpg.rf.fa405811a3ada3c8b79bc3cae8f1b51c.jpg,640,480,robot,597,247,633,296
upper_690454_jpg.rf.fa405811a3ada3c8b79bc3cae8f1b51c.jpg,640,480,robot,529,239,593,337
upper_690454_jpg.rf.fa405811a3ada3c8b79bc3cae8f1b51c.jpg,640,480,robot,0,72,560,479
lower_666605_jpg.rf.fa698f1a93725f56060e2d834ec36487.jpg,320,240,robot,173,0,319,110
upper_108437_jpg.rf.fac0f996471ce0f1584bbdb90dc0fddd.jpg,640,480,robot,471,5,521,68
upper_108437_jpg.rf.fac0f996471ce0f1584bbdb90dc0fddd.jpg,640,480,robot,0,11,51,82
upper_108437_jpg.rf.fac0f996471ce0f1584bbdb90dc0fddd.jpg,640,480,robot,165,4,305,281
upper_108437_jpg.rf.fac0f996471ce0f1584bbdb90dc0fddd.jpg,640,480,centerspot,9,266,98,324
upper_503558_jpg.rf.fad42b1828d74491596354535c51ee00.jpg,640,480,goalpost,60,101,95,117
upper_503558_jpg.rf.fad42b1828d74491596354535c51ee00.jpg,640,480,robot,19,0,85,76
upper_503558_jpg.rf.fad42b1828d74491596354535c51ee00.jpg,640,480,robot,166,0,215,98
lower_538840_jpg.rf.fa770af0216a779365fbd6e8fd4f755e.jpg,320,240,robot,0,0,90,96
upper_788734_jpg.rf.fa5c9edb35a3156942cf5c56071b5493.jpg,640,480,robot,0,198,151,479
upper_498794_jpg.rf.f9e5374e7874a05539feec8499d31c69.jpg,640,480,goalpost,307,144,324,161
upper_498794_jpg.rf.f9e5374e7874a05539feec8499d31c69.jpg,640,480,goalpost,87,135,106,158
upper_498794_jpg.rf.f9e5374e7874a05539feec8499d31c69.jpg,640,480,goalspot,194,174,222,194
upper_498794_jpg.rf.f9e5374e7874a05539feec8499d31c69.jpg,640,480,robot,117,71,176,176
upper_498794_jpg.rf.f9e5374e7874a05539feec8499d31c69.jpg,640,480,robot,415,46,559,429
upper_498794_jpg.rf.f9e5374e7874a05539feec8499d31c69.jpg,640,480,robot,165,85,249,166
lower_592745_jpg.rf.fafbd136d10ecb8c3167a4d5d176acd9.jpg,320,240,ball,78,0,114,20
lower_509556_jpg.rf.fa4a3e09aa9383fa1c90dfbbedb02e63.jpg,320,240,ball,62,15,103,53
upper_456983_jpg.rf.faa2fb95df1967d9c6c3ef071970eb2c.jpg,640,480,goalpost,390,109,407,128
upper_456983_jpg.rf.faa2fb95df1967d9c6c3ef071970eb2c.jpg,640,480,robot,344,55,386,145
upper_456983_jpg.rf.faa2fb95df1967d9c6c3ef071970eb2c.jpg,640,480,robot,41,49,125,224
upper_456983_jpg.rf.faa2fb95df1967d9c6c3ef071970eb2c.jpg,640,480,robot,94,45,188,294
upper_456983_jpg.rf.faa2fb95df1967d9c6c3ef071970eb2c.jpg,640,480,robot,469,29,545,256
upper_456983_jpg.rf.faa2fb95df1967d9c6c3ef071970eb2c.jpg,640,480,robot,277,58,320,139
upper_456983_jpg.rf.faa2fb95df1967d9c6c3ef071970eb2c.jpg,640,480,goalpost,188,120,205,140
upper_456983_jpg.rf.faa2fb95df1967d9c6c3ef071970eb2c.jpg,640,480,goalspot,290,146,318,158
lower_730105_jpg.rf.fb4658b6ce85fd80dd4c05b773282065.jpg,320,240,ball,132,25,169,63
upper_931921_jpg.rf.fb915eef16f47e5b1619e647241a384c.jpg,640,480,robot,0,0,135,182
upper_931921_jpg.rf.fb915eef16f47e5b1619e647241a384c.jpg,640,480,robot,499,0,604,203
upper_564357_jpg.rf.fbcb8f566bc5a210645e28a6082713f5.jpg,640,480,goalpost,427,74,464,124
upper_564357_jpg.rf.fbcb8f566bc5a210645e28a6082713f5.jpg,640,480,goalpost,10,105,48,154
upper_564357_jpg.rf.fbcb8f566bc5a210645e28a6082713f5.jpg,640,480,goalspot,82,247,144,280
upper_564357_jpg.rf.fbcb8f566bc5a210645e28a6082713f5.jpg,640,480,robot,174,6,280,221
lower_637088_jpg.rf.fbd305c1c4022f60c6dd6728b2cc07a5.jpg,320,240,ball,112,48,171,109
lower_504092_jpg.rf.fb9517ab6ef9f5c6588ca91fcf013093.jpg,320,240,ball,151,100,223,176
lower_671369_jpg.rf.fc0a14d81a31a92ab784a30570266cbf.jpg,320,240,ball,196,1,225,22
upper_662703_jpg.rf.fbd4211eab0a71b8244dca3252eb18b9.jpg,640,480,ball,327,323,354,351
upper_105205_jpg.rf.fc2bdda86aed2c952474b56f06e2b631.jpg,640,480,goalspot,60,348,112,393
upper_105205_jpg.rf.fc2bdda86aed2c952474b56f06e2b631.jpg,640,480,goalpost,104,69,117,84
upper_105205_jpg.rf.fc2bdda86aed2c952474b56f06e2b631.jpg,640,480,robot,462,28,500,90
upper_105205_jpg.rf.fc2bdda86aed2c952474b56f06e2b631.jpg,640,480,robot,43,8,88,99
upper_901505_jpg.rf.fc0762d656a07d19f507e9e4276a098c.jpg,640,480,ball,309,25,339,55
upper_666001_jpg.rf.fca6c97ea66e23505ee23c78b9b83bb6.jpg,640,480,ball,123,306,159,341
upper_666001_jpg.rf.fca6c97ea66e23505ee23c78b9b83bb6.jpg,640,480,robot,433,188,501,287
upper_666001_jpg.rf.fca6c97ea66e23505ee23c78b9b83bb6.jpg,640,480,robot,406,285,639,479
upper_991222_jpg.rf.fc07f7cae29dbbbd7d2d9db99e314514.jpg,640,480,goalpost,0,219,69,290
upper_777007_jpg.rf.fc39c7b5ba19472a2c4a815f374b6146.jpg,640,480,robot,0,201,155,479
upper_449987_jpg.rf.fbea791bc0e1d289f5fde5b87531bcb2.jpg,640,480,centerspot,304,354,401,417
upper_449987_jpg.rf.fbea791bc0e1d289f5fde5b87531bcb2.jpg,640,480,robot,421,1,513,150
upper_109023_jpg.rf.faf37045ceeb2f1971dc7eb2abd38605.jpg,640,480,robot,315,0,451,205
upper_109023_jpg.rf.faf37045ceeb2f1971dc7eb2abd38605.jpg,640,480,robot,143,0,249,115
lower_529778_jpg.rf.fcb8ce4bfd2786141c10706fdd04b2ca.jpg,320,240,ball,20,8,65,53
lower_729838_jpg.rf.fd861cb0934c0d7f648358a31c320050.jpg,320,240,ball,245,10,286,52
lower_509756_jpg.rf.fd6d8694c23918862d2a62155b2ec15d.jpg,320,240,robot,24,0,104,73
lower_509756_jpg.rf.fd6d8694c23918862d2a62155b2ec15d.jpg,320,240,ball,65,46,105,86
upper_828745_jpg.rf.fd6d28befa339cf2b42adc5e1b35e416.jpg,640,480,robot,275,214,375,355
upper_828745_jpg.rf.fd6d28befa339cf2b42adc5e1b35e416.jpg,640,480,robot,55,213,146,331
upper_828745_jpg.rf.fd6d28befa339cf2b42adc5e1b35e416.jpg,640,480,robot,336,181,639,479
lower_489167_jpg.rf.fca91f13013bd6875a70ef30cabac395.jpg,320,240,ball,99,0,153,34
upper_554196_jpg.rf.fd33bd4ed882bb7e901836b96553fbac.jpg,640,480,robot,235,267,413,476
upper_554196_jpg.rf.fd33bd4ed882bb7e901836b96553fbac.jpg,640,480,robot,600,208,640,426
upper_554196_jpg.rf.fd33bd4ed882bb7e901836b96553fbac.jpg,640,480,goalspot,432,336,464,352
upper_554196_jpg.rf.fd33bd4ed882bb7e901836b96553fbac.jpg,640,480,robot,562,224,618,325
upper_670965_jpg.rf.fcabdecf17f43670716652a172ceb469.jpg,640,480,ball,229,376,285,431
upper_106851_jpg.rf.fd9cd4635cd9029742cdb848fca30a22.jpg,640,480,centerspot,316,250,400,298
upper_106851_jpg.rf.fd9cd4635cd9029742cdb848fca30a22.jpg,640,480,robot,307,13,377,79
upper_106851_jpg.rf.fd9cd4635cd9029742cdb848fca30a22.jpg,640,480,goalpost,262,48,293,82
upper_106851_jpg.rf.fd9cd4635cd9029742cdb848fca30a22.jpg,640,480,robot,465,8,512,97
lower_559096_jpg.rf.fdfa287316918ad60f103161d81f9d54.jpg,320,240,ball,152,73,189,109
upper_885147_jpg.rf.fd565a34aefb0dbf38d415a954df7b28.jpg,640,480,robot,0,13,90,243
upper_562792_jpg.rf.fd806ffa3267adca22f61c57de41c60e.jpg,640,480,goalspot,292,77,351,108
upper_562792_jpg.rf.fd806ffa3267adca22f61c57de41c60e.jpg,640,480,robot,550,1,640,115
upper_738261_jpg.rf.fd15a06da6bdf87215b6de3ac1132db3.jpg,640,480,robot,286,207,531,479
upper_738261_jpg.rf.fd15a06da6bdf87215b6de3ac1132db3.jpg,640,480,robot,503,246,543,306
upper_738261_jpg.rf.fd15a06da6bdf87215b6de3ac1132db3.jpg,640,480,robot,471,240,503,303
upper_904070_jpg.rf.fc44989d06cb76878b1f112d49ac311c.jpg,640,480,robot,565,68,639,258
upper_904070_jpg.rf.fc44989d06cb76878b1f112d49ac311c.jpg,640,480,ball,275,68,307,101
lower_486002_jpg.rf.fd870c6c538db58941ff55663337b0ec.jpg,320,240,ball,44,0,101,29
upper_881016_jpg.rf.fcb1a0c63f619b8ec6a560e942bb3f5f.jpg,640,480,goalpost,552,77,579,110
upper_881016_jpg.rf.fcb1a0c63f619b8ec6a560e942bb3f5f.jpg,640,480,goalpost,369,69,391,96
upper_881016_jpg.rf.fcb1a0c63f619b8ec6a560e942bb3f5f.jpg,640,480,robot,504,53,546,109
upper_881016_jpg.rf.fcb1a0c63f619b8ec6a560e942bb3f5f.jpg,640,480,centerspot,530,243,576,275
upper_868556_jpg.rf.fdaebde151237e95c3feeb41017130f3.jpg,640,480,goalspot,0,205,39,233
upper_868556_jpg.rf.fdaebde151237e95c3feeb41017130f3.jpg,640,480,goalpost,146,114,172,138
upper_868556_jpg.rf.fdaebde151237e95c3feeb41017130f3.jpg,640,480,robot,297,3,360,179
lower_733869_jpg.rf.fe57af4878adf55a986cf1c72fa859ee.jpg,320,240,robot,129,0,320,238
upper_904170_jpg.rf.fd7b3b04ed9e4447eb03ef2f5c69199a.jpg,640,480,robot,513,0,639,236
upper_904170_jpg.rf.fd7b3b04ed9e4447eb03ef2f5c69199a.jpg,640,480,ball,219,43,256,78
lower_554965_jpg.rf.fdfb956684b172ff6dfd4c97e094cb48.jpg,320,240,ball,150,81,202,134
upper_942449_jpg.rf.fe69410c0c95697804d2bdaaf6fa4a13.jpg,640,480,ball,393,216,417,241
upper_942449_jpg.rf.fe69410c0c95697804d2bdaaf6fa4a13.jpg,640,480,robot,282,104,343,240
upper_942449_jpg.rf.fe69410c0c95697804d2bdaaf6fa4a13.jpg,640,480,robot,400,93,639,479
upper_813453_jpg.rf.fe3b722d05dd643cd99b630dcb3c5bca.jpg,640,480,robot,217,104,331,143
upper_813453_jpg.rf.fe3b722d05dd643cd99b630dcb3c5bca.jpg,640,480,robot,1,27,50,130
upper_553197_jpg.rf.fe26a28c23c8223f6e72362632f8a469.jpg,640,480,robot,266,159,310,277
upper_104219_jpg.rf.fea6a7208552fd132ff904c04b868711.jpg,640,480,goalpost,269,53,298,84
upper_104219_jpg.rf.fea6a7208552fd132ff904c04b868711.jpg,640,480,robot,414,33,474,98
upper_104219_jpg.rf.fea6a7208552fd132ff904c04b868711.jpg,640,480,robot,145,3,227,137
upper_104219_jpg.rf.fea6a7208552fd132ff904c04b868711.jpg,640,480,robot,325,24,365,84
upper_104219_jpg.rf.fea6a7208552fd132ff904c04b868711.jpg,640,480,centerspot,249,161,288,182
upper_604535_jpg.rf.fe89c670c15faa0106b8bed7d75989b7.jpg,640,480,goalpost,401,5,454,48
upper_604535_jpg.rf.fe89c670c15faa0106b8bed7d75989b7.jpg,640,480,robot,1,0,247,276
upper_907368_jpg.rf.fe1664e02d48541e65e636f98fb2ee9e.jpg,640,480,robot,266,0,397,151
upper_572486_jpg.rf.feb67de244bf088eb7de9062357c3b83.jpg,640,480,robot,2,197,248,480
upper_639716_jpg.rf.fdf60b6bb1fe16f9c901f30c88b54d74.jpg,640,480,goalpost,512,178,528,194
upper_639716_jpg.rf.fdf60b6bb1fe16f9c901f30c88b54d74.jpg,640,480,goalpost,326,195,353,221
upper_639716_jpg.rf.fdf60b6bb1fe16f9c901f30c88b54d74.jpg,640,480,robot,393,87,469,228
upper_653542_jpg.rf.fee8277de36973ef7b6698bd85d9b91b.jpg,640,480,robot,602,69,640,152
upper_653542_jpg.rf.fee8277de36973ef7b6698bd85d9b91b.jpg,640,480,centerspot,496,182,545,216
upper_514851_jpg.rf.fdc08745ceca736b395adcc9b6fc6ba7.jpg,640,480,robot,529,70,586,171
upper_514851_jpg.rf.fdc08745ceca736b395adcc9b6fc6ba7.jpg,640,480,robot,0,0,221,480
upper_713275_jpg.rf.fecff23419eb54e93653f72f85e54dc7.jpg,640,480,ball,349,248,374,272
upper_713275_jpg.rf.fecff23419eb54e93653f72f85e54dc7.jpg,640,480,robot,308,152,360,274
upper_713275_jpg.rf.fecff23419eb54e93653f72f85e54dc7.jpg,640,480,robot,120,129,194,294
upper_713275_jpg.rf.fecff23419eb54e93653f72f85e54dc7.jpg,640,480,robot,35,118,136,306
upper_624657_jpg.rf.fedbe71ddbe05a2925ae0bc95833b4d7.jpg,640,480,goalpost,163,111,202,145
upper_624657_jpg.rf.fedbe71ddbe05a2925ae0bc95833b4d7.jpg,640,480,goalspot,294,221,361,256
